2813,ha-Zohar :ʻal ha-Torah / me-ish 'elohim kadosh ha-tana ... Shim'on ben Yoḥai...
1170,מגיני שלמה
1016,מיני תרגומא
2631,תרומת הדשן
1848,שאלות ותשובות מהר''ם לובלין
1018,זכרון יעקב
822,Sefer Hafṭarot ṿe-targum : ... hafṭarot she-nohagim lomar ... ki-yeme tsetenu mi-Mitsrayim ... : bi-shetayim me-hen be-lashon Sefaradi ... .
968,ספר ויקרא מן חמשה חומשי תורה
984,Mahzor Minhag Roma
909,מסכת ערובין מן תלמוד בבלי
1340,Sefer ha-Zikhronot
1024,Ma'avar Yabok ... asher yis'ad ... Aharon Berekhyah ben ... Mosheh MiModenah...
1085,"מאורי א""ש"
2103,Halikhot ʻolam
883,תורת משה
1086,בירך יצחק
1171,יוסף אומץ
2988,Masekhet Sotah
875,Perush ʻal ha-Torah 'al derekh ha-emet
647,טור אבן העזר
867,ספר תהלים
1203,ידיו אמונה
704,Sefer Divre Yosef : ... sheʼelot u-teshuvot / Yosef Ergas b. k. m. ha-r. r. ʻImanuʼel.
681,נודע ביהודה
648,ראש אפרים
2073,ספר ראשית חכמה : הקיצור
1115,ספר ארחות חיים
842,קדשי דוד
3181,Sefer Moreh ḥataʼim ba-derekh
2989,Masekhet Bava Kama
2808,'Olat Aharon
885,Sheʼelot u-teshuvot : ḥeleḳ shelishi
843,נחלת יעקב
262,שאלות ותשובות להרב רבינו אשר זל
1071,ראשית חכמה
938,Perush Hamesh Megilot
3355,משנה סדר נשים
855,אמרי צדיקים
1144,נתיבות השלום
707,Sefer Emunat ḥakhamim
2828,Bible. Psalms. Commentaries (Mosheh Alshekh)
1014,טעמי המצות ‬
894,מגיני ארץ. חלק שני
861,בית הלוי ותורת הבית
915,נתיבות עולם
1331,בית הבחירה
953,פירוש רבנו חננאל על מסכת פסחים
971,"The Pentateuch, Haphtorahs and Prayers for Sabbath"
1087,אהל יצחק
895,לבושי שרד
922,מעשה חייא
825,Igrot : ... hosif gam hu leha-igrot halalu heʻarot ... kol eleh tiheyenah ḥovrot be-tokh maḥberet ha-rishonah / Mosheh Desa mi-Berlin.
98,Abudarham
910,מקדש מלך ‬
896,שבט מוסר
974,
995,שלחן ערוך חשן המשפט
1055,‏ספר הזהר
1034,שלחן ערוך
1019,תשובות גאונים קדמונים
1809,she'elot u-teshuvot ma.ha.r.sha.l.
1261,Masekhet Bava Kama
705,Sefer Eleh ha-mitsṿot ... : taryag. ... niḳbetso ... be-ḥeshbon ṿe-seder.
844,דין אמת
1849,מחנה אפרים
1094,Masekhet Hagigah
1033,‫  שערי אורה
1605,Sefer Toldoth Jitzchag
1260,Masekhet Bava Batra
1332,אהל יעקב
