2228,Moses ben Boruch Zislin (Zhislin)
4991,Rabbi Avraham A. Price
2028,"ליפשיץ, גדליה בן ישראל"
994,"איבשיץ, יהונתן בן נתן נטע"
2230,"גרונדי, יונה בן אברהם רבינו יונה"
2359,Rashkov's library
3196,Bene Yisraʾel Natan
996,‫  יום-טוב בן אברהם אשבילי
2366,Avraham Issakhar Alter
2472,Isaac ben Judah Abravanel
998,Menachem Mendel Schneerson (Third Lubavicher Rebbe)
4502,Halpern
999,Fradkin
2473,Mauritius George Veidmann 
1000,"Heilprin, Lippman (or Leffman)"
3090,YomTov ibn Ya'ish
1001,Feivel Wolff
2474,Justin Brand
1002,he-Aluf Zelig Dayyan
3326,"Elisha ben Avraham, -1749"
1003,Zanwill (the groom)
3091,Shlomo Alfandari
3402,ha-Shutafim ʻose mlekhet ha-meshi
1005,Zanwill
4046,Tuviah Fisk
1006,Abraham b. Isaac
3327,"Steen, Caspar Pietersen, -1703"
1007," אלאשקאר, משה בן יצחק"
2727,Eleazar ben Aaron Saadiah Iraqi ha-Cohen
3749,Zalman Hegelburg (Wandsbek)
1009,Rabbi Moishe Gersh Stetsker 
3778,"Ibn Ḥabib, Jacob ben Solomon, 1445?-1515 or 1516. "
4503,Bamberger
3328,"Wust, Johann, approximately end 17th century"
1012,שלמה בן יצחק
3779,"Edels, Samuel Eliezer ben Judah, ha-Levi, 1555-1631. "
1013,Frumkin M.A.
1014,Universitat Leipzig
3780,"Pinto, Josiah ben Joseph, 1565-1648. Perush Ha-Ri.F. ’al ’Eyn Ya’akov. "
3781,"Frenḳil, Yitsḥaḳ Meʼir. Kotnot or. "
1016,אברהם אבלי בן נפתלי מקיוב
3783,"Meshullam Solomon Kohn (1739-1819, Furth)"
1018,Rabbi Moishe Gersh Stetsker
3784,David Düssbak (Fürth)
1019,דוד טבל בן משה
1020,Yeshiva Tomchei Temimim
3785,Kloyz R. David S.S. - Panemunė
1021,Warsaw censor committee
1025,Rabbi Bogorad
1026,"לוו, אלעזר בן אריה ליב"
1027,Israel Yosef Shub
1029,"Roth, Cecil"
1030,Mitchell M Kaplan
1038,אברהם קץ שמואל גדליה
1040,יהונתן בן יוסף
1041,Rabbi of Shklov
1042,נפתלי בן יצחק הכהן ‬
1044,Kherson rabbi
1045,Rabbi Fridman of Kherson
1046, Menachem Mendel ben Dov Ber Kantor Lubavichi
1047,מנחם נחום בן יהודה ליב
1049,Rabbi of Bykhaw 
1052,"מרגליות, אפרים זלמן בן מנחם מאנש"
1053,Library of Marischal College
1054,"Reid, Thomas "
1055,"Praetensis, Felix"
1090,Martin Bucer
1413,"אבוקארא, אברהם בן משה"
1135," יצחקי, אברהם בן יצחק חי הכהן"
1377,L. Gershonovich 
1092,Martin Borrhaus
2728,Jewish Theological Seminary of America
1379,Israel Yosef 
1137,"אזולאי, אברהם בן מרדכי"
1084,Zurich Stiftbibliothek
2229,Nachman Israel Kohen Marjasin
3197,Benei Soncino.
4702,Unknown Christian
1091,Johannes Buxtorf
2231,Russian State Library
1154,Mordekhai Naḥman ṿe-Daṿid Yiśraʼelig'ah
1140,"גינצבורג, נחמיה בן אברהם בירך"
1086,"Melanchthon, Philip"
1089,Johannes Drusius
1082,Wittenberg University Library
2639,"Obadiah, Manasseh and Benjamin of Rome"
1088,Paul Fagius
2363,Bookbinder I.E. Berkovich
1087,"Vermigli, Peter"
3403,Shlomo Zalman Ulmann 1792-1863
3703,Mosheh Haim b. Eliyahu of Tulchyn
1149,Herrn Wolf Schiff
1648,"Genendel, daughter of Joseph Oppenheim"
1144," לאנדא, יחזקאל בן יהודה הלוי"
2367,"  בלוך, שמשון בן יצחק הלוי"
3404,Hirts Medlsheym
2368,Nahman Israel ha-Kohen Meyerson
1146,"מאיר בן גדליה, מלובלין"
1147,"Santerenziano, Giulio"
1758,"Prince Henry, d. 1612"
1564,"קורדוברו, משה בן"
1148,Makhir.
1760,"Prince Henry, d. 1612"
1901,"Ibn Ḳimḥi, Daṿid ben Yosef ben Yitsḥak, approximately 1160-approximately 1235"
2242,"Setzer, Zalman b. Mosheh"
1767,Patrick Young
1566,"  היילפרין, יחיאל בן שלמה"
1994,"  שטיינאייזן, דוב בר בן קיים קדיש"
1150,Lelio Della Torre
1093,"Munster, Sebastian"
2475,Feivel Frimirrur
1768,King James I of England
1151,Michael Friedlander
1094,"Oecolampadius, Johannes"
1814,"Abrabanel, Isaac, 1437-1508	"
1152,Benjamin ben Eliezer ha-Kohen Vitale of Reggio
1095,"Reuchlin, Johannes"
2476,Freimaurer Family or Association
1096,"Pellican, Conrad"
1153,Ḥayyim ben Israel Benveniste
1083,Geneva Academy Library
1996,Vilna censor committee
1904,Johann Anton Creeger
1097,Heidelberg Palatine Library
1905,Meir Knobloch
1098,Leiden
1155,Washington University at St. Louis
1997,"הורוויץ, ישעיה בן אברהם הלוי"
1908,Shlomoh ibn Gabirol
1099,"Widmanstetter, Johann Albrecht"
2477,פייבל פרימרור
1998,Rabbi Gershovich 
1156,Ḥayim Nisim Refaʼel Mutsiri
1911,Rabbi Nechamkin
1100,"Scaliger, Joseph"
1937,Ya'akov Tsevi Trieste
2029,Jonas Aschkenasy
1158,To'elet
2245,Samuel b. Moses Heida
2246,Sons of Judah Bak
1159,Ya'akov ben Mosheh Bakharakh.
2247,S. Kirschstein
2257,יעקב אלנקוב
1142,Israel Yosef Rabkin from Dinaburg
2241,Yosef ben Matityah Delaḳruṭ
1378,"לאנדסופר, יונה"
1160,Yaʼaḳov Berlin
1426,Luis de Leon
1161,Yosef Peṭshoi u-veno Mendel Ber
1415,משה בן פינחס מקלוואן
1466,יעקב בן אשר
1167,Aharon ṿe-aḥiṿ Gershon bene Ḥayim Daṿid Segal
1416,Nikolaevsky
1162,Aaron Simeon ben Jacob Abraham of Copenhagen
2203,"דונר, נתן נטע בן צבי הכהן"
1422,Edinburgh University Library
1163,Almanah ʻim yetome Yaʻaḳov Prups Kats
1169,Avraham [b.] Daṿid Naḥman z.l. ṿeha-r. Yom Ṭov b.k.r. Mosheh Ḳanpiliyaś
2973," ברלין, ישעיהו בן יהודה ליב"
1164,Shimeon Brisman
1423,Salamanca  University Library
1171,Abraham ben Jehiel Michal ha-Kohen of Lask
1170,David Modeliano
5722,Moshe ben Aharon
1174,Yitshak Halevi
1649,"Oppenheim, Moses b. Simeon Wolf"
2232,"להמן, מאיר לעהמן"
1575,"גאנצפריד, שלמה"
1166,Leṿi ben Shelomoh mi-ḳ.ḳ. Brod
1425,Archibishop of Valencia
1827,"Emmanuel College Library, University of Cambridge"
4031,"Shmu'el Zanvyl ""Delum"" Delheimer, 1700-1774 (Buchen)"
2364,Rabbi D. L. Brody and Ignaz Federwechs
1427,"Fernando de Loaces y Pérez, Archbishop of Valencia"
1763,King James I of England
1168,Shelomoh ibn Ḥason
1428,"Casaubon, Isaac"
1578,"אזולאי, אברהם בן מרדכי"
1430,"Zwingli, Huldrych"
2233,מאיר לעהמן
1431,"Agricola, Johann"
1436," אבולעפיה, מאיר בן טודרוס הלוי"
3405,ha-shutafim
1456,"‫  ישראל, חיים אברהם בן משה"
1580," בוזאגלו, שלום בן משה"
1457,Rabbi Lurie
71,Isaac Berlin
1841,Azariah ben Moses dei Rossi
1172,Yaʻaḳov Nunes Weiss [ṿe-]Rafaʼel Meldolah
2234,Meir Lehman
1481,"טורר, חיים בן שלמה"
1173,Kriśṭoforus Planṭin
1765,King James I of England
1483,ישראל בן חיים מברין ברונא
1582," כ""ץ, משולם בן יואל הכהן"
2369,Beyt Tfilah be-Sagadura
3092,Kaschmann
1494,"אלפסי, יצחק"
1766,"Prince Henry, d. 1612"
2235,"דריקרמן, יעקב בן שמואל"
1589,King's College
1508,W. Baynes and Son
1842,"Fillipowski, Herschell"
1509,בחיי בן יוסף אבן פקודה
1591,"  היילפרין, יחיאל בן שלמה"
1815,Jacob Firanki (Franco)
1175,Israelitische Cultus-Gemeinde Bibliothek.
2370,Beit Tfilah be-Sagadura
2236,Jakob ben Samuel Drikerman
1612,Chaim Yakov Slutsky
1617,תנחומא בר אבא
1843,Societatis Antiquitatum Hebraicarum
2248,Ben Selling
1625,"Levita, Elia"
1845,Better World Books Rare Book Auctions
1626,"Levita, Elijah, 1468 or 1469-1549"
2478,"Eliashov, Shelomo b. Haim Haikl"
1627,Paulus Fagius
2479,שלמה זלמן האויל
1852,  משה פרנס מרוטנבורג
1906,Barukh ben Avraham mi-Kosov
1912,"שטרן, אברהם בן מאיר חיים ‬"
1939,Mattias Strashun
1940,"YIVO, New York "
4992,Aaron (Archie) Fader
1995,Warsaw censor committee
1380, יעקב בן אשר
1417,"פאלאג’י, חיים בן יעקב"
2371,Yoel Ganz
1381,Rabbi Shmuskov
2237,Russian State Library
1382,בצלאל אשכנזי
3198,Eliezer ben Shemuel
1395,מנחם בן אהרן
1429,"Pappus, Johannes"
2376,"Neumüenz, Joseph b. Moses"
1437,The Rabbi of Mogilev
1404," אשכנזי, בצלאל בן אברהם"
1828,"St. Leonards College, St Andrews"
1438,"‫  רובין, דוד טבל בן משה"
1584,‫  יהודה ליווא בן בצלאל
2974, יצחק איצק בן צבי הירש מזלדין
4703,Library and Archives Canada
1410,Yaʻaḳov Nunes Ṿais [ṿe-]Rafaʼel Meldolah
1181,David de Castro Tartaz
2250,"Crescas, Hisdai"
2732,Aless[and]ro Scipione
1178,Kafa Ilan
607,Nissim ben Reuben Gerondi
1182,Ḳashpar Shṭen
2251,Isaac b. Mosheh Profiet Duran
3704,Towson University - Joseph Meyerhoff Collection
1183,Rabbiner-Seminars zu Berlin
5314,Paul Needham
1184,Yehoshuʻa Falḳ
1188,Yiśraʼel bar Avraham
1780,Shalom Asch
2733,London Beth Din
1185,Naḥum Dober Fridman
1192,Avraham Meldolah
2030,"צרמון, מרדכי בן יהודה"
1496,זואני זאניטי
1829,James Graham (1631-1639)
1194,Natanʼel Foʼah
1180,Shalom Yosef ben ha-Rav Naḥum Dov Friedman
2253,Israel b. Abraham
1187,Eliʻezer ben Yehuda mi-ḳ.ḳ. Pinṭshov.
1411,Owner
3199,Gershom ben moshe
1499,יהודה בן שמואל
2976,Anonymous Jew in Haifa
1510,"פאנו, מנחם עזריה בן יצחק ברכיה"
1189,Refaʼel Yosef ben Rabi.
1593,Russian State Library
1412,Mosheh
1511,Rabbi Gershovich 
2254,Nathan Feittl b. Zev Segal of Berlin
1190,Itsiḳ Shpayer
1594,"לוריא, יצחק בן שלמה אשכנזי"
1785,Sholem Asch
1191,Joseph ben Emanuel Ergas
3406,"Ibn Yaḥya, Joseph ben David, 1494-1534."
2734,Solomon Hirschell
1176,KAL : KSIA : ZYD/GR : SR : L
1596,Russian State Library
2255,Zekyl Segal of Krems
1605,חיים יעקוב סלוצקי
1193,Moses Ḥagiz
3093,Feivels Family 
1788,  אלעזר בן יהודה מגרמיזא
1607," פאלאג’י, חיים בן יעקב"
1195,Elijah ben Benjamin Wolf Shapira
2735,Nissim Shmuel Yehudah Aravatz
1613,Rabbi Gershonovich
1196,Itsiḳ ben Leyb
3200,Shelomo Unknown
3098,Binyamin Monn
1197,Solomon Aviad Sar-Shalom Basilea
2736,Nissan Bak
1628,St. Salvator's College
1832,"Judah ben Samuel, approximately 1150-1217"
1833,"	Luzzatto, Jacob ben Isaac, active 16th century"
3099,Monn family of Vilna
1844,Dropsie College Library
2204,יוסף בן דוד בן שבתי משאלוניקי
4322,The Schneerson's
1419,Russian State Libary 
1198,Eliʻezer ben Yaʻaḳov Belin Ashkenazi
1384,"לוריא, שלמה בן יחיאל"
2238,Alexander Longus
1199,Bone Fenṭura de la Noy
1386,"קונפורטי, שמואל בן מרדכי"
5723,Shelomoh ben Hayim Asak Finzi?`
1200,Hayim Rosenberg
2372,Henoch b. Lob M'fyordah
1653,Shlomo Zalman Frukhter
1201,George Silverstone
1388,"  וויטאל, חיים בן יוסף"
2256,Meir b. Benjamin Wolff Katz
1202,Menahem Azariah da Fano
3705,Yosef b. Abraham Attias
1587,"‫  לונטשיץ, שלמה אפרים בן אהרן"
1396,מושה בן מימון
1203,Ya'akov Naftali Hirts Levi aka N.H. Van Biema
1432,Chetham's Library
1400,"הורוויץ, צבי הירש יהושע משה"
2373,"Henoch b. Löb, M'fyordah"
1401,Rabbi Shmuskov
1440," וולפסון, יחיאל מיכל בן נתנאל"
1420,יעקב יושע בן צבי הירש
1405,אהרן בן שמואל
2268,"אלפאנדארי, אהרן בן משה"
2374,Judah Emerüch 
1654,Meah She'arim dealer
2275,Shabbetai b. Daniel Raphael
1206,Isach di Mose de Pas
1597,"בורג’ל, נתן בן אברהם"
1443,"שפירא, צבי הירש"
1215,Mosheh ben Avraham Mendes Ḳoiṭinyo
1205,Jakob Klatzkin
1210,Salo Cohen
2276,S. Cohen
2375,Rüsl
1445, אשר בן יחיאל
2481,Hezekiah ben David da Silva
1204,Jacob Moses Content
1460,אשר בן יחיאל
2278,Josef Roßmann
1461,Rabbi Shmuskov
2482,Isaac ben Shelomoh Rafa'el Judah Leon-Templo
1468,Rabbi Nechamkin
2279,"Joseph II, Holy Roman Emperor"
1209,Ḥayyim ben Joseph Vital
1179,KAL:KSIA:ZYD GR:SR:L
1609,אהרן שמעון בן יעקב אברהם מקופנהגן
1486,G. Sh. Etingof
2483,Abraham Isaak
1487,משה אלעזר בן שמואל זנויל
2282,צבי יעקב בריזל
2484,Shmuel Yaakov Weinberg
1211,Hochschule für die Wissenschaft des Judentums
1490,Mendel Schneerson
1614,"Navon, Yitzhak ben Yehuda"
1212,Mordekhai ben Yehudah Leyb Ashkenazi
1363,Yehuda Bakharakh
2283,"Osher Shmuel Katz, Dayan of Arama-Cluj"
1615,Yisrael Yoseph Rabkin
2285,Moses of Coucy
1213,Judah ha-Levi
1512,Menahem ben Benjamin Recanati
1214,Shlomo Molkho
1619,שמעון בן יוחאי
277,Lucius Nathan Littauer
1630,Paulus Fagius
1631,David Mason
1216,Asher ben HaRav Mosheh Pritsker
1632,George Skene
1633,Roberti Sephani
1634,Roberti Stephani
1635,James Lawson
1636,John Gordon
2308,B. Hirschler
2313,"נג'אר, יהודה"
2314,Judah Nadgar
2321,"Anslaar (or: Anslarius), Wilhelmus"
2977,Itsik Segal
1217,Samuel ben Abraham Aboab
2377,Ahron b. Haim David Segal
1433,"Pitts Theological Library, Emory University Libraries"
1571,"  בוזאגלו, שלום בן משה"
2239,Me'ir ben Binyamin Vodlokh
1398,Rabbi Shmuskov
1999,יצחק בן אליעזר ממונקאץ’
1219,David ben Refael Meldola
4704,Jacob Lowy
1435, Binyamin Yitsḥaḳ ben Binyamin mi-Lita
2262,Ganz
1407,Lavut Avraham David
1447,"לבטון, חיים מרדכי "
1408," פאדווא, יעקב מאיר בן חיים"
1221,David Meldola
1218,Wolff von S…
1770,George Alexander Kohut
2378,"Joseph II, Holy Roman Emperor"
1229,Ḥayyim ben Tsevi Hirsh
1222,Christian William Henry Pauli
1234,L. Weil
1235,Meir Lowinsohn
1573,Rabbi Lurie
1223,V.A.M Ravin
1236,Hillel ha-Kohen
1241,R.S.H. Coen
1224,Solomon ben Abraham Adret
1233,David Lõwenthal
1239,Mosheh Avigdor
1220,Herr Michael
1207,Antonis bar Morlos?
1226,J.L. Joachimsthal
2263,Simeon bar Jochai
1449,"חסאן, דוד חיים שמואל"
1600," רופא, חייא"
1227,Zvi Hirschel Lehren.
1225,Yonah [ben] Yaʻaḳov
2978,Shmuel Haag
1228,Baḥya ben Joseph ibn Paḳuda
1462,אליעזר הגדול בן הורקנוס
2264,"Buzaglo, Shalom b. Mosheh"
278,Harvard College Library
1463,Warsaw censor committee
2379,Szmul Dawid Jakubowicz
1469,Russian State Library
1230,Issachar ben Mordecai Susan
1362,Uri Ṿaybish [ben] Aharon ha-Levi
1231,Moses Mendelssohn
1616,"בוזאגלו, שלום בן משה"
1366,bene Yaʻaḳov Bak
1232,Anṭon Shmidt
5724,Slote & Mooney
1781,Louis Rabinowitz
2281,"Fälk Cohen, Dayan of Rozstání "
2269,Anonymous
2380,Central Jewish Library inter-war of Warsaw
1621,Rabbi Nechamkin
1370,Y.B. ben N. Kats
1237,Moses ben Mordecai Zacuto
1238,"Avraham Yitsḥaḳ Ḳaśṭilo, Eliʻezer Saʻdun"
1372,Y. ben Sh. Z. Shneʼur
2286,Huntington Library
1637,St. Salvator's College
1240,Nahmens
1817,Avraham Yoel
2287,Otto Vollbehr
1242,Joseph Albo
1373,M. Falkọn Yiftah
1848,Yesh'ayahu Berlin
1849,Binyamin Halevi
1854,Moshe Shlomo Hurvich
1655,Chaim Meiselman
1907,"Johann Eckhard & Son, Czernovitsi"
2295,"מולן, יעקב בן משה הלוי"
2296,Librarian of Yosef Yitzhak Schneerson
2297,"המאירי, מנחם בן שלמה מפרפיגנאן"
2298,"קרנץ, יעקב בן זאב וואלף מדובנא"
2315,צבי הירש בן דוד
2316,Yom-Tov ben Avraham Asevili
2317,Yosef ben Avraham Gikatilla
2319,Haim Palachi
1771,Moses Benjamin Foa
2381,Joint Rescue Committee of Religious Items 
1390,‫  שמואל בן יוסף הלוי מביאליסטוק
3201,Bibliotek Lehranstalt für die Wissenschaft des Judentums
1451,יעקב אברהם בן רפאל
2265,"Shtiller, Shmuel Pinchos"
1244,Naḥmanides
1574,National Library of Israel 
1392,"‫  איסרלין, ישראל בן פתחיה"
1245,Eliʻezer Saʻadon
2485,Yitshak Mattityahu Weinberg
1393,Rabbi Moishe Gersh Stetsker
1246,Baḥya ben Asher ben Ḥlava
1656,"Gans, David ben Solomon Seligman (1541 - 1613)"
2737,Israel ben Abraham Bak
1464,"‫  רוזאניס, יהודה בן שמואל"
1402,חיים חזקיהו מדיני
1601,Rabbi David
1470,"באסאן, חזקיה מרדכי בן שמואל חיים"
2486,Ayalah Loberbaum - Weinberg
1248,Shelomoh Roḳḳah
1837,"Recanati, Menahem ben Benjamin, active 13th century-14th century"
2270,Joseph ben Moses Trani
1249,Jonathan Eybeschuetz
1255,Eli'ezer hamehụneh Lizer
2979,Louis Sam. (Samuels?)
1602,"רבינוביץ, ישראל בן שלמה יעקב"
1472,"אבן עזרא, יוסף בן יצחק"
1247,"Marḳo Anṭonyo Yuśṭiniʼan,"
1657,"Zacuto, Abraham ben Samuel (1452 - 1515)"
1250,Samson ben Isaac
2273,ברוך בורנו
3706,Shelomoh Zalman Shteinne-kopf
1251,Francesco Rossi
1253,ha-Almanah shel ha-Doḳṭor u-Profesor Grilo
1252,Judah Loeb Margolioth
2274,יעקב בורך כהן
2738,Jacob ben Aaron Sasportas
614,Mordecai Halberstadt
1256,"Harvard University, Library of the Semitic Department"
1658,Yaakov Eliezer Edelstien
1505,"קרו, יוסף בן אפרים"
1638,University of St. Andrews Library
4705,צבי יעקב...?
1254,David Conforte
1838,Elyakam ben Pinhas
1659,Isaac Goldman
2284,Tzvi Yaakov Brisel
1661," קלאס, מרדכי זאב בן בנימין"
1839,Eliakim bar Pinhas
4993,Aaron (Archie) Fader
3094,"Khevreh Mishnayes of 'Yosems Kloyz"""
1677, יוסף בן דוד בן שבתי משאלוניקי
1851,Unknown Ebay Dealer
3095,Mann family member
1855,"‫  ברלין, יעקב בן אברהם"
3096,'Yosem's Kloyz' of Vilnah
2299,"לונטשיץ, שלמה אפרים בן אהרן"
1696,Nikolaevsky
1697,Censor of Nikolaev
2300,Zalman Idel Zislin (Zhislin)
1701,"Morawchik, Moses b. Eliezer "
1872,"Kallir, Eliezer, 1728-1801"
1702,"ר’ יצחק אבוהב, אמשטרדם;"
1705," הורוויץ, טודרוס יהודה זונדל בן יעקב הלוי"
1873,"Kolir, Elasar, 1728-1801"
1874,viaf 46323814
2311,אביגדור גלוגא
2312,"א""דהסמח מהר""ש זצל"
1715,Martin Sulzbacher
1257,Moses Benjamin
2318,Solomon Luria
1717,James I of England
1258,Yonah b.m. ha-r. Yaʻaḳov
1772,Rebekah Bettelheim Kohut
2320,Isaac ben Solomon Luria
1782,Sholem Asch
2266,Mordekhai Zev Ettinger
1789,Rabbi of Bobruisk 
1259,Masʻūd ben Aaron Raccah
1276,Ya'akov
3407,"Ibn Yaḥya, Joseph ben David, 1494-1539."
1260,Meʼir da Zarah
1278,Yehudah Fransish
1277,Ya'akọv ben Massel Yodels
1273,Yehezkiel Madritsch
1264,Yitzhak Leib Bloya
1262,Samuel Rosenblum
1263,Yitshak Leib Bloya.
2267,Haim Shpitzer
5315,"Wallerstein, Abraham ben Asher"
1465,Vilna censor committee
1660,Shlomo Zalman Frukhter
1474,Rabbi Moishe Gersh Stetsker
1261,"Samuel, cabalist, active 18th century."
1840,John Milner Barry
1475,Lev Borovsky
2382,Library of Mossad Harav Kook
2271,ליזר בן חיים
2206,ליב בן וואלף שיופס
1266,Moshe Atias
1665,Vilna censor committee
2980,"Mosheh b. Nachman, Nachamanides"
1666,חיים בן יצחק חיים בן יצחק מוולאזין
2383,Ya'akov Yitzhak Ha-Levi Ruderman
1267,Immanuel ben Solomon
5451, Solomon ben Isaac halevy 
1268,Orientalischen Buchdruckerey
1265,Yuval Kats
1875,Cohen from Ebay
1668," רוזנפלד, יחיאל בן נתן הלוי"
2301,Borukh Zislin
1271,Meshulam Zalman ben Ṿolf Fish Hoyf
1269,Hirsh Segal Shpits
2487,Shimon Hadarshan
2739,Jacob Israel ben Zebi Ashkenazi Emden's private press
1270,"Yiśakhar Ber, mi-Ḳramnits."
1671,"קאראוואליו, מרדכי ברוך"
1877,"Aaron Berechia ben Moses ben Nehemiah, of Modena, 1549-1639"
2489,Jacob Cohen da Gazolo
2981,Dovid Sklower
1878,"Maimonides, Moses, 1135-1204"
1272,Mordecai ben Jacob Ẓahalon
1679,אשר הכהן
2740,Alfandari (Aaron ben Moses)
2272,משה כהן
1879,Anton Edlen vonn Schmid
1274,Pinḥas ben Shemuʼel
2983,Ya'akov ben Sheshet
1703,Aaron ben Isaac Unna
1880,"Neumann, Moses Samuel, 1769-1831"
2984," מרגליות, אפרים זלמן בן מנחם מאנוש"
1881,"Satanow, Isaac, 1732-1804"
2985,"  אבן-חביב, יעקב בן שלמה"
1883,VIAF 100176804 
1718,Patrick Young
1279,Samuel Jaffe ben Isaac Ashkenazi
2986," שפירא, נתן נטע בן שלמה"
1720,Plantin
1280,Israelitische Kultusgemeinde
1885,"Leon, Hebreo, approximately 1460-"
1724,Thomas Cranmer
3097,Benjamin Diskin
1886,Figliuoli di Aldo 
1726,King James I of England
1727,Patrick Young
1728,British Library (British Museum)
1774,Miss Wynne
1790,Russian State Library
1791,Russian State Library
1792,Russian State Library
1793,Russian State Library
1794,Russian State Library
1795,Russian State Library
1796,Russian State Library
1797,Russian State Library
1798,Russian State Library
1799,Russian State Library
1800,Russian State Library
1286,Kallmon Bloch
1281,Shelomoh ibn Melekh.
1283,A. F.
3202,Gershom ben Mosheh  
1282,Naftali Hirts ben ʻAzriʼel ṿe-Yonah ben Yaʻaḳov
1454,  אשר בן יחיאל
1663,Rabbi Gomprich 
1288,Yaakov Nunes Weiss and Refael Mildolah
1455,Rabbi Nechamkin
1858,"Levin-Marcus, Aryeh Löb ben Mordecai"
1476,"חסיד, צבי"
2302,  משה בן יצחק הלוי מפשוורסק
1290,Barukh b. Yosef
2384,Shmuel Schneerson (Forth Lubavicher Rebbe)
2303,"ונטורה, משה בן יוסף"
1859,Königsberg Neue Synagoge
3707,Yiśśakhar b. Eliʻezer Shaliṭ   ha-niḳra Ber Zetsir
1295,Ḥayim ben Tsevi Hirsh
2387,"עדני, שלום בן סעדיה מזרחי"
3750,Shelomoh b. Efraim Heckscher (Altona)
1300,Mosheh ben Mendel Bon
1285,Aharon Mosheh Schwartzchild
1284,Abraham Mayr
1287,Jacob ben Ḥayyim Ẓemaḥ
1882,"דוד ש""ך"
1704,Rabbi Gomprich
1887,"Prince Henry, d. 1612"
1712,Henry Minden
1914,צבי היש בן דוד
1289,Noaḥ Mindes
2388,Yehuda Leb ben Haim
2389,Yehuda Leb of Glogow
1291,Eduard (Ede) Ehrlich
2390,Shlomo Dubno
1917,Louis Rabinowitz
1802,"כהן, ישראל מאיר בן אריה זאב"
1292,Mordekhai Shemu'el Girondi
2393,"כץ, רפאל בן יקותיאל זיסקינד"
1941,"Jewish Community Library, Vilna"
1293,M.L. Malbim
1804,"וולוז'ינער, חיים בן יצחק חיים בן יצחק ברלין "
2060,Shaul ben Moshe miLomz
1294,Boʻaz Refaʼel Roṭ Shilṭ
2398,Antonio Cobanzi
1942, שלמה בן משה מחלמא
1806,ישראל מאיר בן אריה זאב
1943,Rabbi Gavriil Smuskovich
2061,"Saul ben Moses, of Lomza"
2399,מנחם מענדל בן בנימן
1296,Mosheh Aharon Raḥamim Piyatsah
1947,Jacob Fas
1297,Shelomoh ben Avraham Peniʼel
2062,"הורוויץ, אהרן בן משה הלוי"
1948,Isaac b. Shimshon Katz
1298,Moses ben Jacob Cordovero
1949,Eliezer Katz
1958,"אלשיך, משה בן חיים"
2404," ציוני, מנחם בן מאיר"
1299,Mosheh ben Avraham mi-ḳ.ḳ. Planṭsh.
1960,E.P. Altgauz
2064,אליהו בן שלמה זלמן מווילנא
2405,Haim Nahum ben Aharon
2065,Elijah ben Solomon
1301,Israel ben Eliezer Lipschuetz
2067,Isaac Madfis
2410,"מרגליות, אפרים זלמן בן מנחם מאנוש"
2094,"אזכרי, אלעזר בן משה אזקרי"
2095,Eleazar ben Moses Azikri
2423,J. Lehrberger
2096,Russian State Library
2102,"דנציג, אברהם בן יחיאל מיכל"
2424,"Library of Oriental Studies, ""Sapienza"" University of Rome"
2103,Abraham ben Jehiel Michal Danzig 
2105,"דאנציג, אברהם בן יחיאל מיכל"
2427,Josef Horovitz
2428,Abraham ben Shmuel Zacuto
2429,"Library of Oriental Studies, ""Sapienza"" University of Rome"
2430,Ignazio Guidi
2436," אבן-בקודה, בחיי בן יוסף"
1319,Meier Hildesheimer
1478," בנוונטו, עמנואל בן יקותיאל"
1303,Aron Hirsch Heymann
1302,Wittwe Sitzmann
4323,דוד בירב
1479,E. Kapelusz
1304,Yohn Anṭon Ḳrigir?
1313,Rafaʼel Ḥayim Me-ʼIṭalyah
2304,יעקב בן אשר
2108,Aryeh Leib ben Asher Gunzberg
1860,Georg Friedrich Sohn
1305,Judah ben Samuel Rosanes
1316,Hirts Leṿi Rofe
1675, חננאל בן חושיאל
2002,Annenberg Research Institute
2385,  יעקב יהושע פאלק בן צבי הירש
1317,Ioannem & Iodocum Ianssonios
1306,Aryeh Loeb ben Ḥayyim Breslau
1318,Yehuda Soniḳer.
1861,Judah Weizenhausen
1307,Ḥayim Avigdor
1681," לוריא, שלמה בן יחיאל"
3708,Mosheh b. Bereleh
1683,"אבן אדרת, משה"
1308,Friedrich Gumpertz
1888,"ג’יקאטיליה, יוסף בן אברהם"
2391,א. ה. כ.
1309,Sampson Morpurgo
2394,"לורברבוים, יעקב בן יעקב משה מליסא "
5725,University of Pennsylvania Libraries
1713,Martin Sulzbacher
1310,Mauritium Georgium Weidmannum
2400,יצחק אייזק מרגליות
1730,King James I of England
1311,Jehiel ben Solomon Heilprin
2007,יצחק בן יהודה הלוי
1312,Yohan Fridrikh Ḳarnelyus Shṭern
2401,יצחק בן שמיה מלובלין
1777,Louis Rabinowitz
1891,Russian State Library 
2008,יצחק בן יהודה הלוי
1314,Kalman Lieben.
1779,Sholem Asch
2406,"אבן עטר, חיים בן משה"
2013,Johann Albrecht Widmannstetter
2407,Shlomo Yaskovich
1927,"‫  ווידאש, אליהו בן משה די"
1315,Ephraim Deinard
2014,Bayerische Staatsbibliothek
2033,משה בן נחמן
2412,Rabbi Lurie of Grodno
1963,יצחק ברכה
2034,rabbi Smuel Liberzon of Berdichev
1973,Laurence Chaderton
2413,Rabbi Lurie of Grodno
2035,rabbi Shmuel Liberzon of Berdichev
1975,Unknown 
